text,intent
i'll take it .,inform
congratulations ! i heard that you are going to take a two-week training course in the headquarter .,inform
thank you . i am very happy to have this opportunity to learn something new . you know information and knowledge in this field update very fast .,gratitude
sure it is . this is a changing world . does the training course cover the new law and regulation issued last month ? they are very useful for us .,question
"yes , according to the agenda , there will be a seminar on these issues at the very beginning of the training course .",inform
"well , good for you . i hope you can get what you want from the training .",inform
i will do my best .,inform
"george , did you remember to buy me the book ?",question
"sorry , darling , i forgot .",inform
when will you buy it then ?,question
i promise you'll have it tomorrow .,inform
what can i do for you ?,question
i want to get my car washed .,inform
would you like regular car wash package ?,question
i don't know what you mean .,inform
"well , we will wash the exterior form top to bottom . we use a special shampoo , which gives the body that extra shine .",inform
do you wash windows ?,question
of course . we wash the windows inside and out .,inform
what about the interior ?,question
"we use a vacuum cleaner that removes all the dirt , and we throw away all of the trash that we can find .",inform
"sounds good , regular car wash package will be ok .",inform
ok . i see .,inform
have you been taken care of ?,question
not yet . i am looking for a black suitcase .,inform
is there any special brand you'd like ?,question
yes . i would prefer nike .,inform
the franchised store is on the second floor .,inform
thank you .,gratitude
do you want some dessert ?,question
no thanks . we just need our check . have you seen the waitress ?,gratitude
"oh , here comes our waitress with our check .",inform
"the service here has been really great , don't you think ?",question
"yes , the service was quite good .",inform
"so , let's look at the check . the total is $ 36.00 .",inform
how much do you think we should leave for a tip ?,question
"usually people leave 15 % , but this was exceptional service . i am thinking that maybe 20 % would be appropriate .",directive
i agree that 20 % would be just about right .,commissive
"ok , so that will bring her tip to $ 7.20 . add it to the $ 36.00 and the total is $ 43.20 .",inform
"yes , what a nice dinner that was !",inform
we'll have to make sure to come back here again real soon .,inform
taxi ! taxi ! could you help me load these luggage in the trunk ?,directive
"let me just park my car in a better position . alright , miss . where ’ s the luggage ?",question
over there .,inform
"where are you going , jane ?",question
i'm going to the hospital to see susan .,inform
i saw her yesterday . she was a little better .,inform
must i catch a number 7 bus to get there ?,question
"no , you needn't . a number 13 bus will also take you to the hospital .",inform
"number 13 buses run much more frequently , don't they ?",question
"yes . i caught a number 7 bus yesterday , and they said i had taken a wrong bus .",inform
